DateTime,P#,L#,LotCount,PartsMade,Reject1,Reject2,Reject3,Reject4,Reject5,Reject6,Reject7,Reject8,Reject9,Reject10,Reject11,Reject12,Reject13,Reject14,Reject15,Reject16,Reject17,Reject18
12/21/2022,123456,lotno,1928,171,1,0,0,0,1,1,0,0,0,1,0,138,0,0,0,0,0,0
12/21/2022,123456,lotno,2106,178,1,0,0,2,4,2,0,0,0,2,0,140,1,0,0,0,10,0
12/22/2022,123456,lotno,2324,218,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0
12/22/2022,123456,lotno,2513,189,2,0,0,2,4,0,0,0,0,0,0,161,1,0,0,0,0,0
12/22/2022,123456,lotno,2722,209,1,1,0,0,0,1,0,0,0,1,0,160,0,0,0,0,0,0
12/22/2022,123456,lotno,2937,215,0,0,0,0,0,2,0,0,0,0,0,208,0,0,0,0,0,0
12/22/2022,123456,lotno,3152,215,0,0,0,0,1,1,0,0,0,0,0,198,0,1,0,0,2,0
12/22/2022,123456,lotno,3367,215,1,0,0,0,0,3,0,0,0,0,0,202,0,0,0,0,0,0
12/22/2022,123456,lotno,3581,214,0,0,0,0,0,3,0,0,0,2,0,204,0,0,0,0,0,0
12/22/2022,123456,lotno,3791,210,0,2,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0
12/22/2022,123456,lotno,3986,195,0,0,0,0,0,1,0,0,0,0,0,183,0,1,0,0,0,0
12/22/2022,123456,lotno,4181,195,0,0,0,3,2,0,0,0,0,0,0,179,0,0,0,0,0,0
12/22/2022,123456,lotno,4386,205,0,0,0,1,1,0,0,0,0,0,0,193,1,0,0,0,0,0
12/22/2022,123456,lotno,4593,207,0,0,1,0,0,0,0,0,0,1,0,194,0,0,0,0,0,0
12/22/2022,123456,lotno,4809,216,0,0,0,0,0,1,0,0,0,1,0,190,0,0,0,0,0,0
12/22/2022,123456,lotno,5022,213,1,0,0,0,1,0,0,0,0,0,0,192,0,0,0,0,0,0
12/22/2022,123456,lotno,5176,154,4,1,6,1,0,0,0,0,0,0,0,138,0,0,0,0,0,0
12/22/2022,123456,lotno,5391,215,0,0,0,0,0,1,0,0,0,3,0,189,0,0,0,0,0,0
12/22/2022,123456,lotno,5587,196,2,1,0,0,1,2,0,0,0,2,0,183,0,0,0,0,0,0
12/22/2022,123456,lotno,5795,208,2,0,0,0,0,1,0,0,0,0,0,186,0,0,0,0,0,0
12/22/2022,123456,lotno,6005,210,2,0,0,0,0,0,0,0,0,1,0,198,0,0,0,0,3,0
12/22/2022,123456,lotno,6216,211,2,0,0,0,0,1,0,0,0,3,0,185,0,0,0,0,0,0
12/22/2022,123456,lotno,6399,183,0,0,0,3,3,0,0,0,0,4,0,144,1,0,0,0,0,0
12/22/2022,123456,lotno,6613,214,0,0,0,0,1,1,0,0,0,4,0,169,0,0,0,0,0,0
12/22/2022,123456,lotno,6821,208,1,0,0,1,0,2,0,0,0,2,0,186,0,0,0,0,0,0
12/22/2022,123456,lotno,7018,197,1,0,0,0,0,3,0,0,0,3,0,167,0,0,0,0,8,0
12/23/2022,123456,lotno,7232,214,1,0,0,0,0,1,0,0,0,4,0,170,0,0,0,0,0,0
12/23/2022,123456,lotno,7446,214,0,0,1,0,0,1,0,0,0,1,0,193,0,0,0,0,0,0
12/23/2022,123456,lotno,7650,204,3,0,0,0,0,0,0,0,0,2,0,177,0,0,0,0,0,0
12/23/2022,123456,lotno,7866,216,0,0,0,0,0,0,0,0,0,1,0,185,0,0,0,0,0,0
12/23/2022,123456,lotno,8081,215,0,0,0,0,0,0,0,0,0,2,0,176,0,0,0,0,5,0
12/23/2022,123456,lotno,8293,212,0,0,0,0,1,1,0,0,0,4,0,174,0,0,0,0,0,0
12/23/2022,123456,lotno,8357,64,4,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0
12/23/2022,123456,lotno,8405,48,3,0,0,0,0,0,0,0,0,2,0,48,0,0,0,0,0,0
12/23/2022,123456,lotno,8597,192,1,1,0,3,3,0,0,0,0,5,0,173,0,4,0,0,0,0
12/23/2022,123456,lotno,8806,209,2,0,0,3,2,1,0,0,0,1,0,199,1,0,0,0,0,0
12/23/2022,123456,lotno,9009,203,2,1,0,0,0,0,0,0,0,1,0,169,0,0,0,0,6,0
12/23/2022,123456,lotno,9153,144,0,2,1,1,6,0,0,1,0,4,0,127,0,6,0,0,0,0
12/23/2022,123456,lotno,9438,199,0,0,0,0,0,0,0,0,0,1,0,185,0,0,0,0,0,0
12/23/2022,123456,lotno,9638,200,0,0,0,0,1,1,0,0,0,0,0,166,0,0,0,0,0,0
12/23/2022,123456,lotno,9838,200,0,0,0,0,1,0,0,0,0,0,0,144,0,0,0,0,0,0
12/23/2022,123456,lotno,10029,191,0,1,3,3,3,3,0,0,0,0,0,164,1,0,0,0,0,0
12/23/2022,123456,lotno,204,205,0,0,0,0,0,1,0,0,0,0,0,159,0,0,0,0,0,0
12/23/2022,123456,lotno,423,219,0,0,0,0,0,1,0,0,0,1,0,150,0,0,0,0,0,0
12/23/2022,123456,lotno,625,202,0,0,0,3,2,0,0,0,0,0,0,150,1,0,0,0,0,0
12/23/2022,123456,lotno,821,196,2,0,0,4,3,0,0,0,0,1,0,135,1,0,0,0,0,0
12/23/2022,123456,lotno,1019,198,0,0,0,2,3,3,0,0,0,0,0,138,1,0,0,0,0,0
12/23/2022,123456,lotno,1226,207,7,0,0,0,0,0,0,0,0,1,1,135,0,0,0,0,0,0
12/23/2022,123456,lotno,1436,210,0,0,0,3,4,0,0,0,0,3,0,176,1,0,0,0,0,0
12/23/2022,123456,lotno,1651,215,0,0,0,0,0,2,0,0,0,1,0,199,0,0,0,0,0,0
12/24/2022,123456,lotno,1868,217,2,0,0,0,0,0,0,0,0,2,0,146,0,0,0,0,0,0
12/24/2022,123456,lotno,2082,214,1,0,0,0,0,1,0,0,0,4,0,156,0,0,0,0,0,0
12/24/2022,123456,lotno,2172,90,0,0,0,0,0,0,0,1,0,1,0,52,0,0,0,0,0,0
12/24/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/24/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/24/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/24/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/24/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/24/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/24/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/24/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/24/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/24/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/24/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/24/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/24/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/24/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/24/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/24/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/24/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/24/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/24/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/24/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/24/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/25/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/26/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/27/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/28/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/28/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/28/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/28/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/28/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/28/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/28/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/28/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/28/2022,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/28/2022,123456,lotno,2341,169,1,0,0,6,7,1,0,0,0,7,0,173,0,0,0,0,0,0
12/28/2022,123456,lotno,2546,205,1,0,0,0,0,3,0,2,0,6,0,199,0,1,0,0,0,0
12/28/2022,123456,lotno,2707,161,8,0,0,0,0,4,0,0,0,4,0,151,0,0,0,0,0,0
12/28/2022,123456,lotno,2897,190,1,0,0,0,0,2,0,0,0,1,0,166,0,1,0,0,0,0
12/28/2022,123456,lotno,3069,171,0,0,0,3,3,1,0,0,0,2,0,164,0,0,0,0,8,0
12/28/2022,123456,lotno,3272,203,3,0,0,3,3,0,0,0,0,1,0,171,1,0,0,0,0,0
12/28/2022,123456,lotno,3458,186,0,0,0,2,1,0,0,0,0,0,0,159,0,0,0,0,0,0
12/28/2022,123456,lotno,3633,175,2,1,2,0,1,0,0,1,0,0,0,132,0,0,0,0,0,0
12/28/2022,123456,lotno,3849,216,0,0,0,0,1,0,0,0,0,0,1,181,0,0,0,0,0,0
12/28/2022,123456,lotno,4067,218,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0
12/28/2022,123456,lotno,4282,215,0,0,0,1,0,0,0,0,0,1,0,206,0,0,0,0,0,0
12/28/2022,123456,lotno,4499,217,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0
12/28/2022,123456,lotno,4689,190,6,0,0,0,0,0,0,0,0,0,1,184,0,0,0,0,0,0
12/28/2022,123456,lotno,4902,213,0,0,0,0,0,0,0,0,0,1,0,206,0,0,0,0,0,0
12/28/2022,123456,lotno,5118,216,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,1,0
12/29/2022,123456,lotno,5321,203,0,0,0,0,0,1,0,0,0,0,0,199,0,0,0,0,0,0
12/29/2022,123456,lotno,5516,195,1,0,0,3,2,0,0,0,0,0,0,160,1,0,0,0,0,0
12/29/2022,123456,lotno,5730,214,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0
12/29/2022,123456,lotno,5939,209,1,0,0,3,3,0,0,0,0,1,0,187,1,1,0,0,0,0
12/29/2022,123456,lotno,6158,219,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0
12/29/2022,123456,lotno,6295,137,1,0,0,0,0,1,0,0,0,0,0,131,0,0,0,0,0,0
12/29/2022,123456,lotno,6295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/29/2022,123456,lotno,6295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/29/2022,123456,lotno,6295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/29/2022,123456,lotno,6453,158,0,0,0,0,0,1,0,0,0,0,0,149,0,0,0,0,0,0
12/29/2022,123456,lotno,6681,202,0,0,0,0,0,0,0,0,0,3,0,176,0,0,0,0,0,0
12/29/2022,123456,lotno,6882,201,0,0,0,1,1,0,0,0,0,1,0,175,0,1,0,0,0,0
12/29/2022,123456,lotno,7037,155,0,0,0,4,6,1,0,1,0,4,0,132,0,0,0,0,0,0
12/29/2022,123456,lotno,7229,192,0,0,0,1,0,1,0,0,0,12,0,176,0,1,0,0,0,0
12/29/2022,123456,lotno,7425,196,0,0,0,0,0,0,0,0,0,16,0,171,0,6,0,0,0,0
12/29/2022,123456,lotno,7530,105,4,0,0,11,11,0,0,0,0,6,0,106,3,4,0,0,0,0
12/29/2022,123456,lotno,7666,136,0,0,0,10,11,0,0,1,0,1,0,126,3,7,0,0,0,0
12/29/2022,123456,lotno,7836,170,1,0,0,0,0,0,0,1,0,13,0,179,0,2,0,0,0,0
12/29/2022,123456,lotno,7992,156,1,1,1,3,2,1,0,1,0,7,0,154,1,0,0,0,26,0
12/29/2022,123456,lotno,8196,204,0,0,0,0,0,1,0,2,0,7,0,207,0,2,0,0,4,0
12/29/2022,123456,lotno,8404,208,1,0,0,0,0,0,0,3,0,2,0,206,0,1,0,0,0,0
12/29/2022,123456,lotno,8614,210,0,0,0,0,0,0,0,2,0,4,0,202,0,0,0,0,0,0
12/29/2022,123456,lotno,8829,215,0,0,0,0,0,1,0,0,0,2,0,196,0,0,0,0,0,0
12/29/2022,123456,lotno,9043,214,0,0,0,0,0,0,0,0,0,1,0,192,0,0,0,0,11,0
12/30/2022,123456,lotno,9190,147,0,0,0,0,0,0,0,0,0,0,0,124,0,0,1,0,0,0
12/30/2022,123456,lotno,9388,198,0,0,0,5,5,2,0,0,0,0,0,128,2,0,0,0,0,0
12/30/2022,123456,lotno,9603,215,0,0,0,0,0,1,0,0,0,1,0,179,0,0,0,0,0,0
12/30/2022,123456,lotno,9816,213,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0
12/30/2022,123456,lotno,9938,122,0,0,0,0,0,0,0,0,0,2,0,110,0,0,0,0,0,0
12/30/2022,123456,lotno,9938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/30/2022,123456,lotno,9938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/30/2022,123456,lotno,9938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/30/2022,123456,lotno,9938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/30/2022,123456,lotno,9983,45,0,0,0,0,0,0,0,0,0,1,0,39,0,0,0,0,0,0
12/30/2022,123456,lotno,9983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/30/2022,123456,lotno,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/30/2022,123456,lotno,137,47,1,0,0,0,2,0,0,0,0,2,0,37,0,0,0,0,16,16
12/30/2022,123456,lotno,298,161,6,0,0,0,0,0,0,0,0,2,0,141,0,0,0,0,80,80
12/30/2022,123456,lotno,461,163,4,0,0,0,0,3,0,0,0,12,0,162,0,0,0,0,80,83
12/30/2022,123456,lotno,628,167,3,0,0,0,0,1,0,0,0,10,0,169,0,0,0,0,82,85
12/30/2022,123456,lotno,753,125,2,0,0,2,3,0,0,0,0,6,0,129,1,0,0,0,63,62
12/30/2022,123456,lotno,925,172,4,0,0,0,0,0,0,0,0,7,0,170,0,0,0,0,86,86
12/30/2022,123456,lotno,1100,175,1,1,0,0,0,2,0,0,0,5,0,173,0,0,0,0,38,37
12/30/2022,123456,lotno,1258,158,0,0,0,4,2,1,0,0,0,11,0,152,1,0,0,0,0,0
12/31/2022,123456,lotno,1429,171,2,0,0,0,0,4,0,0,0,9,0,159,0,0,0,0,0,0
12/31/2022,123456,lotno,1592,163,3,0,0,0,0,1,0,0,0,15,0,133,0,0,0,0,0,0
12/31/2022,123456,lotno,1710,118,1,0,0,2,3,2,0,0,0,20,0,125,1,0,0,0,0,0
12/31/2022,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2022,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2022,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2022,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2022,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2022,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2022,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2022,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2022,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2022,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2022,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2022,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2022,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2022,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2022,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2022,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2022,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2022,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2022,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2022,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/31/2022,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
