,DateTime,Part #,Lot #,Lot Count,Parts Made,Reject1,Reject2,Reject3,Reject4,Reject5,Reject6,Reject7,Reject8,Reject9,Reject10,Reject11,Reject12,Reject13,Reject14,Reject15,Reject16,Reject17,Reject18,Reject19,Reject20,Reject21,Reject22,Total Rejects,total_down_minutes,total_planned_minutes,total_unplanned_minutes
8643,12/27/2022 3:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8644,12/27/2022 4:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8645,12/27/2022 5:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8646,12/27/2022 6:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8647,12/27/2022 7:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8648,12/27/2022 8:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8649,12/27/2022 9:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8650,12/27/2022 10:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8651,12/27/2022 11:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8652,12/27/2022 12:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8653,12/27/2022 13:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8654,12/27/2022 14:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8655,12/27/2022 15:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8656,12/27/2022 16:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8657,12/27/2022 17:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8658,12/27/2022 18:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8659,12/27/2022 19:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8660,12/27/2022 20:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8661,12/27/2022 21:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8662,12/27/2022 22:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8663,12/27/2022 23:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8664,12/28/2022 0:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8665,12/28/2022 1:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8666,12/28/2022 2:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8667,12/28/2022 3:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8668,12/28/2022 4:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8669,12/28/2022 5:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8670,12/28/2022 6:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8671,12/28/2022 7:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8672,12/28/2022 8:00,123456,lotno,2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8673,12/28/2022 9:00,123456,lotno,2341,169,1,0,0,6,7,1,0,0,0,7,0,173,0,0,0,0,0,0,N/A,N/A,N/A,N/A,18,0,0,0
8674,12/28/2022 10:00,123456,lotno,2546,205,1,0,0,0,0,3,0,2,0,6,0,199,0,1,0,0,0,0,N/A,N/A,N/A,N/A,10.75,0,0,0
8675,12/28/2022 11:00,123456,lotno,2707,161,8,0,0,0,0,4,0,0,0,4,0,151,0,0,0,0,0,0,N/A,N/A,N/A,N/A,13,0,0,0
8676,12/28/2022 12:00,123456,lotno,2897,190,1,0,0,0,0,2,0,0,0,1,0,166,0,1,0,0,0,0,N/A,N/A,N/A,N/A,3.5,0,0,0
8677,12/28/2022 13:00,123456,lotno,3069,171,0,0,0,3,3,1,0,0,0,2,0,164,0,0,0,0,8,0,N/A,N/A,N/A,N/A,6.75,0,0,0
8678,12/28/2022 14:00,123456,lotno,3272,203,3,0,0,3,3,0,0,0,0,1,0,171,1,0,0,0,0,0,N/A,N/A,N/A,N/A,9.25,0,0,0
8679,12/28/2022 15:00,123456,lotno,3458,186,0,0,0,2,1,0,0,0,0,0,0,159,0,0,0,0,0,0,N/A,N/A,N/A,N/A,2.25,6,0,6
8680,12/28/2022 16:00,123456,lotno,3633,175,2,1,2,0,1,0,0,1,0,0,0,132,0,0,0,0,0,0,N/A,N/A,N/A,N/A,6.75,9,6,3
8681,12/28/2022 17:00,123456,lotno,3849,216,0,0,0,0,1,0,0,0,0,0,1,181,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0.75,0,0,0
8682,12/28/2022 18:00,123456,lotno,4067,218,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8683,12/28/2022 19:00,123456,lotno,4282,215,0,0,0,1,0,0,0,0,0,1,0,206,0,0,0,0,0,0,N/A,N/A,N/A,N/A,1.75,0,0,0
8684,12/28/2022 20:00,123456,lotno,4499,217,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8685,12/28/2022 21:00,123456,lotno,4689,190,6,0,0,0,0,0,0,0,0,0,1,184,0,0,0,0,0,0,N/A,N/A,N/A,N/A,6,3,3,0
8686,12/28/2022 22:00,123456,lotno,4902,213,0,0,0,0,0,0,0,0,0,1,0,206,0,0,0,0,0,0,N/A,N/A,N/A,N/A,1,0,0,0
8687,12/28/2022 23:00,123456,lotno,5118,216,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,1,0,N/A,N/A,N/A,N/A,0,0,0,0
8688,12/29/2022 0:00,123456,lotno,5321,203,0,0,0,0,0,1,0,0,0,0,0,199,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0.25,0,0,0
8689,12/29/2022 1:00,123456,lotno,5516,195,1,0,0,3,2,0,0,0,0,0,0,160,1,0,0,0,0,0,N/A,N/A,N/A,N/A,5.5,2,0,2
8690,12/29/2022 2:00,123456,lotno,5730,214,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8691,12/29/2022 3:00,123456,lotno,5939,209,1,0,0,3,3,0,0,0,0,1,0,187,1,1,0,0,0,0,N/A,N/A,N/A,N/A,8.25,0,0,0
8692,12/29/2022 4:00,123456,lotno,6158,219,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8693,12/29/2022 5:00,123456,lotno,6295,137,1,0,0,0,0,1,0,0,0,0,0,131,0,0,0,0,0,0,N/A,N/A,N/A,N/A,1.25,22,0,22
8694,12/29/2022 6:00,123456,lotno,6295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8695,12/29/2022 7:00,123456,lotno,6295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8696,12/29/2022 8:00,123456,lotno,6295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,60,0,60
8697,12/29/2022 9:00,123456,lotno,6453,158,0,0,0,0,0,1,0,0,0,0,0,149,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0.25,14,0,14
8698,12/29/2022 10:00,123456,lotno,6681,202,0,0,0,0,0,0,0,0,0,3,0,176,0,0,0,0,0,0,N/A,N/A,N/A,N/A,3,0,0,0
8699,12/29/2022 11:00,123456,lotno,6882,201,0,0,0,1,1,0,0,0,0,1,0,175,0,1,0,0,0,0,N/A,N/A,N/A,N/A,3.5,4,0,4
8700,12/29/2022 12:00,123456,lotno,7037,155,0,0,0,4,6,1,0,1,0,4,0,132,0,0,0,0,0,0,N/A,N/A,N/A,N/A,12.75,0,0,0
8701,12/29/2022 13:00,123456,lotno,7229,192,0,0,0,1,0,1,0,0,0,12,0,176,0,1,0,0,0,0,N/A,N/A,N/A,N/A,14,3,0,3
8702,12/29/2022 14:00,123456,lotno,7425,196,0,0,0,0,0,0,0,0,0,16,0,171,0,6,0,0,0,0,N/A,N/A,N/A,N/A,22,0,0,0
8703,12/29/2022 15:00,123456,lotno,7530,105,4,0,0,11,11,0,0,0,0,6,0,106,3,4,0,0,0,0,N/A,N/A,N/A,N/A,32.75,0,0,0
8704,12/29/2022 16:00,123456,lotno,7666,136,0,0,0,10,11,0,0,1,0,1,0,126,3,7,0,0,0,0,N/A,N/A,N/A,N/A,27,0,0,0
8705,12/29/2022 17:00,123456,lotno,7836,170,1,0,0,0,0,0,0,1,0,13,0,179,0,2,0,0,0,0,N/A,N/A,N/A,N/A,17,0,0,0
8706,12/29/2022 18:00,123456,lotno,7992,156,1,1,1,3,2,1,0,1,0,7,0,154,1,0,0,0,26,0,N/A,N/A,N/A,N/A,15.75,5,0,5
8707,12/29/2022 19:00,123456,lotno,8196,204,0,0,0,0,0,1,0,2,0,7,0,207,0,2,0,0,4,0,N/A,N/A,N/A,N/A,11.25,0,0,0
8708,12/29/2022 20:00,123456,lotno,8404,208,1,0,0,0,0,0,0,3,0,2,0,206,0,1,0,0,0,0,N/A,N/A,N/A,N/A,7,0,0,0
8709,12/29/2022 21:00,123456,lotno,8614,210,0,0,0,0,0,0,0,2,0,4,0,202,0,0,0,0,0,0,N/A,N/A,N/A,N/A,6,0,0,0
8710,12/29/2022 22:00,123456,lotno,8829,215,0,0,0,0,0,1,0,0,0,2,0,196,0,0,0,0,0,0,N/A,N/A,N/A,N/A,2.25,0,0,0
8711,12/29/2022 23:00,123456,lotno,9043,214,0,0,0,0,0,0,0,0,0,1,0,192,0,0,0,0,11,0,N/A,N/A,N/A,N/A,1,0,0,0
8712,12/30/2022 0:00,123456,lotno,9190,147,0,0,0,0,0,0,0,0,0,0,0,124,0,0,1,0,0,0,N/A,N/A,N/A,N/A,1,0,0,0
8713,12/30/2022 1:00,123456,lotno,9388,198,0,0,0,5,5,2,0,0,0,0,0,128,2,0,0,0,0,0,N/A,N/A,N/A,N/A,9.5,3,0,3
8714,12/30/2022 2:00,123456,lotno,9603,215,0,0,0,0,0,1,0,0,0,1,0,179,0,0,0,0,0,0,N/A,N/A,N/A,N/A,1.25,0,0,0
8715,12/30/2022 3:00,123456,lotno,9816,213,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8716,12/30/2022 4:00,123456,lotno,9938,122,0,0,0,0,0,0,0,0,0,2,0,110,0,0,0,0,0,0,N/A,N/A,N/A,N/A,2,0,0,0
8717,12/30/2022 5:00,123456,lotno,9938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8718,12/30/2022 6:00,123456,lotno,9938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8719,12/30/2022 7:00,123456,lotno,9938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8720,12/30/2022 8:00,123456,lotno,9938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8721,12/30/2022 9:00,123456,lotno,9983,45,0,0,0,0,0,0,0,0,0,1,0,39,0,0,0,0,0,0,N/A,N/A,N/A,N/A,1,0,0,0
8722,12/30/2022 10:00,123456,lotno,9983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8723,12/30/2022 11:00,123456,lotno,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8724,12/30/2022 12:00,123456,lotno,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8725,12/30/2022 13:00,123456,lotno,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8726,12/30/2022 14:00,123456,lotno,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8727,12/30/2022 15:00,123456,lotno,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8728,12/30/2022 16:00,123456,lotno,137,47,1,0,0,0,2,0,0,0,0,2,0,37,0,0,0,0,16,16,N/A,N/A,N/A,N/A,4.5,3,0,3
8729,12/30/2022 17:00,123456,lotno,298,161,6,0,0,0,0,0,0,0,0,2,0,141,0,0,0,0,80,80,N/A,N/A,N/A,N/A,8,4,4,0
8730,12/30/2022 18:00,123456,lotno,461,163,4,0,0,0,0,3,0,0,0,12,0,162,0,0,0,0,80,83,N/A,N/A,N/A,N/A,16.75,1,0,1
8731,12/30/2022 19:00,123456,lotno,628,167,3,0,0,0,0,1,0,0,0,10,0,169,0,0,0,0,82,85,N/A,N/A,N/A,N/A,13.25,0,0,0
8732,12/30/2022 20:00,123456,lotno,753,125,2,0,0,2,3,0,0,0,0,6,0,129,1,0,0,0,63,62,N/A,N/A,N/A,N/A,12.5,15,0,15
8733,12/30/2022 21:00,123456,lotno,925,172,4,0,0,0,0,0,0,0,0,7,0,170,0,0,0,0,86,86,N/A,N/A,N/A,N/A,11,0,0,0
8734,12/30/2022 22:00,123456,lotno,1100,175,1,1,0,0,0,2,0,0,0,5,0,173,0,0,0,0,38,37,N/A,N/A,N/A,N/A,7.5,0,0,0
8735,12/30/2022 23:00,123456,lotno,1258,158,0,0,0,4,2,1,0,0,0,11,0,152,1,0,0,0,0,0,N/A,N/A,N/A,N/A,16.5,3,0,3
8736,12/31/2022 0:00,123456,lotno,1429,171,2,0,0,0,0,4,0,0,0,9,0,159,0,0,0,0,0,0,N/A,N/A,N/A,N/A,12,0,0,0
8737,12/31/2022 1:00,123456,lotno,1592,163,3,0,0,0,0,1,0,0,0,15,0,133,0,0,0,0,0,0,N/A,N/A,N/A,N/A,18.25,1,0,1
8738,12/31/2022 2:00,123456,lotno,1710,118,1,0,0,2,3,2,0,0,0,20,0,125,1,0,0,0,0,0,N/A,N/A,N/A,N/A,26,4,0,4
8739,12/31/2022 3:00,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8740,12/31/2022 4:00,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8741,12/31/2022 5:00,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8742,12/31/2022 6:00,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8743,12/31/2022 7:00,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8744,12/31/2022 8:00,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8745,12/31/2022 9:00,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8746,12/31/2022 10:00,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8747,12/31/2022 11:00,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8748,12/31/2022 12:00,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8749,12/31/2022 13:00,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8750,12/31/2022 14:00,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8751,12/31/2022 15:00,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8752,12/31/2022 16:00,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8753,12/31/2022 17:00,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8754,12/31/2022 18:00,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8755,12/31/2022 19:00,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8756,12/31/2022 20:00,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8757,12/31/2022 21:00,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8758,12/31/2022 22:00,123456,lotno,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,0,0,0,0
8759,12/31/2022 23:00,123456,lotno,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
8760,1/1/2022 0:00,123456,lotno,2936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0
8761,5/19/2022 8:58,123456,lotno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0
